word,count
लिये&nbsp;भागी,1
"-""मेरी",1
&nbsp;बड़ा,1
"""आयी",1
"चाहिए...""",1
में...पर,1
से&nbsp;बाहर,1
घूर्ने,1
झुलस,1
नज़दीक,1
"।“उफ़,",1
बढ़े?अब,1
"हैं,&nbsp;मनुष्य",1
नर्म-मुलायम,1
ब्लैकबर्ड,1
"दीजिये""",1
लिए&nbsp;चमक,1
सकते।”“जब,1
लड़ेंगे,1
झपकाईं।,1
"हैं!""""बेवाकू",1
तिथि,1
कंमेंट,1
अंधेर&nbsp;घर,1
हुई&nbsp;।,1
कूल्हों,1
आँखें&nbsp;चमकती,1
"रावण,",1
शासक”,1
सत्याग्रहदक्षिण,1
३-जोसफ,1
"है।""ध्यान",1
"भरा।&nbsp;“नहीं”,",1
लिये।“लाइट,1
हैं।कापी,1
"भावना,",1
"माँगे,",1
१७७२,1
पड़ी।&nbsp;वह,1
च्छू...!,1
और&nbsp;मनीष,1
रेलों,1
थोड़े&nbsp;पंख,1
कहति,1
खायेगी,1
कर&nbsp;धड़ाम,1
मनी,1
लड्डू।,1
रस्सी​,1
शादियाँ,1
सुनाऊंगा&nbsp;,1
"""डॉक्टर",1
"फसल,",1
थे.मां,1
"हाइपरलूप,",1
महाविद्यालय,1
आम...,1
"""स्वच्छ",1
माँगे-,1
मनो,1
बात।&nbsp;ले,1
पड़ीं।‘ओहो,1
"आगे-आगे,",1
सुँदर,1
लपकने,1
"की,सब",1
चुकाऊँ!बिना,1
"गोल-मटोल,",1
रपटते,1
बनाऊँ।,1
प्रतिष्ठित,1
तज,1
"की&nbsp;हैं!""*(2016",1
समझाया।बंटी,1
अहा,1
सुनाओ&nbsp;।  ङ....,1
तैरे,1
पूरक,1
संवाददाताओं,1
"शहद,",1
चीवर,1
है!”&nbsp;“कौन,1
जगमगाहट,1
हैं।तितलियों,1
आकुल,1
काउँटर,1
बचाई!’’चेतन,1
मिलिये,1
कौऐ,1
डुले।,1
“ऑटो,1
‘मुलाई’,1
चिढ़ते,1
जांघों,1
हैं-१-घटाव,1
"करें।""&nbsp;",1
"खाओ,’’",1
बैट):&nbsp;वे,1
"""अब्बा",1
'उद्बोधन',1
सॉस,1
ब...ड़ी.....प्लेट,1
हाथीयह,1
"है!""""आपके",1
व्हेल?”,1
(फ़्लिपर)१,1
1902,1
तुम्हारीमुझको,1
गए।&nbsp;“वे,1
सभी&nbsp;लोगों,1
"मृग,",1
"कलाबाज़ी,",1
​हैं।,1
?'तब,1
"""बोरिंग!",1
​उसे,1
सुनो&nbsp;,1
सौरी,1
त्रासदी,1
"बेटी!""आर्या",1
धप्प!क़ायल,1
नक्श।,1
"गंगा,मेरी",1
गया-लाड़ला,1
हैं।वो,1
पिलीज,1
भेजते।,1
फ़ाहे।”,1
प्रश्‍नोत्तरी!,1
गर्इ।”,1
।खंबों,1
फैलाओ।,1
पाईं?”,1
जीव&nbsp;का,1
बेटा!“,1
चिड़ियों&nbsp;में,1
हुआ।&nbsp;तालाब,1
"?""चमकू&nbsp;",1
ताइवान,1
डरो!,1
जाओगे.”,1
हैकुत्ता,1
किया।&nbsp;एम,1
पूछा।“हममम...,1
कापी,1
ढूँढने&nbsp;की,1
"करुणा,सबके",1
”याद,1
रास्ता&nbsp;फिसलन,1
काsss&nbsp;क्राsss,1
टेसु,1
त्...,1
नब्ज़&nbsp;सुन&nbsp;सकती,1
बेंगन,1
लाल-नीली,1
उदहारण,1
आए!&nbsp;दिची,1
&nbsp;उड़ने,1
आती|एक,1
"""चींsssहाँsss!!!""&nbsp;सँपोला&nbsp;और",1
लोमड़ी&nbsp;लंगड़ाता﻿,1
किताबें!,1
"""प्रकाश""हर",1
ऐरोबिक्स,1
"कहा,“शाबाश",1
है!तुम-ते-ते-ते-ते-ते-ते-टी-टी-टी-टी-टी-टी-टी-टी-टी-टी-टोतुम-ती-ते-ते-ते-ते-ते-टी-टी-टी-टी-टी-टॉम-टी-टी-टी-टी-टी-टॉट!,1
गिराकर,1
बसने,1
पूछा&nbsp;उन्नी,1
चोंचवाली,1
आर-पार,1
हैं....कियाााााााााााााााान&nbsp;,1
दुपहर,1
अरमान&nbsp;,1
सत्तर,1
४३२१,1
शोर-मनु,1
फुस्स्स...&nbsp;जैसे,1
बुबू,1
तीली,1
की&nbsp;आशंका,1
रेिड़याँ,1
स्थापना1910,1
"पाओगी,""",1
फुंकारा।,1
प्रपत्र,1
मूँछ&nbsp;ने,1
गणा,1
ही?,1
टोका।लेकिन,1
में&nbsp;जागरूकता,1
‘‘जुले!,1
छोड़ें।3.,1
"कहा,&nbsp;और",1
परशौचालय,1
"परी,ऑक्सीजन,",1
सुनते-सुनाते,1
हा-हा,1
कौशिक&nbsp;का,1
"बाद।""दादाजी",1
वह&nbsp;मुझे,1
‘ब’,1
रिंकू!,1
ऐसा?,1
पकड़ाए।,1
&nbsp;&nbsp;कहा,1
&nbsp;ओहो!,1
आऊँगी।”,1
होंगीं,1
रेह्ने,1
में&nbsp;सोते,1
भीड़-भड़क्का,1
(अलग-अलग,1
&nbsp;ई....,1
मेढ़ी,1
हैं।नबीता,1
गया।चोर,1
निकालो।चल,1
है।संतरा,1
सत्ता,1
आत्मबल,1
बढ़ाई,1
"‘‘जुले,",1
हिचक,1
:&nbsp;अरे,1
थे...उसका,1
है।&nbsp;रूब,1
.वे,1
अच्ह,1
स्वर्णिम,1
शतुर्मुर्ग,1
ज़ानेले,1
क्रैब५.,1
गुफाएं?,1
रुकता,1
चायदानीचारों,1
"हिरनी,",1
भनक,1
सताना...,1
"भाइयों...""उनके",1
चुनाव,1
खुशमिज़ाज,1
चलायी।यह,1
"है।“हाँ,”",1
पड़ेगा।तभी,1
“बिलकुल।,1
"सुनाऊँ,ममता",1
आउच!,1
चाहता!”,1
गया।“अच्छा,1
"डरता"",",1
“हाँ!”अनु,1
&nbsp;निकल,1
"सुनीं,",1
पूछा।‘‘रघु,1
हुर्रे।,1
(घुँघरु),1
﻿स्कूल,1
को&nbsp;रगड़,1
दक्षिण-पश्चिम,1
(२)&nbsp;एक,1
निपटाने,1
भालू।,1
लगता.&nbsp;&nbsp;&nbsp;,1
मादाऐं,1
है।कम,1
"दिया।&nbsp;""क्या",1
ऊंब्रेल्ल,1
"पीछे,बाहर",1
लगे।मुखर्जी,1
"किनारे,&nbsp;वह",1
पानि,1
लीफ़,1
सितंबर।द,1
छोड़ें।,1
"हो?""&nbsp;सोमा",1
मितव्ययी,1
बेझिझक,1
आधा-सा,1
*गोल,1
चढ़ने-उतरने।,1
है)कासनी,1
है।”“उसके,1
बोली।&nbsp;फिर,1
को&nbsp;अलविदा,1
शुक्रिया!,1
कौन!,1
को।”&nbsp;पुचकू,1
नहीं&nbsp;जा,1
पहुंचेंगी,1
"करूँ,झट",1
झिलमिलाती,1
दैत्य,1
।पर,1
"ग्यान,शब्द",1
रुब,1
मिंह,1
रहती…बस,1
बंगलूरू,1
है?1.,1
छोड़ो!,1
लगाया?,1
"छोड़ो,",1
भबलू...!?,1
ओलियाट्टमदिमता,1
जिराफ़!’’,1
"ज़रूरत,",1
"उतर,",1
कलक्या,1
हैं।जैसे,1
"एजर,",1
है. जब,1
फटे-पुराने,1
महत्त्व,1
|&nbsp;﻿तीनो,1
"सपने,",1
‘अंडे,1
कहाँ!,1
हालतब,1
"बूढ़ा,",1
भला.',1
है।”बाघ,1
है?&nbsp;●,1
“जिन,1
छिपाकर।,1
हीccय,1
कान.,1
नर्सें,1
अंत'।,1
ढाबों,1
गैंद,1
नहीं।&nbsp;क्या,1
पर।&nbsp;ऊपर,1
पाइपफ़िश,1
"“पिताजी,",1
&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;,1
पूछा।जंगलों,1
दाँतुन,1
"""बिजली",1
था।इन,1
सूझी।ढलान,1
प्यासे,1
था&nbsp;और,1
चुनी,1
रखी.&nbsp;वह,1
अद्वितीय,1
पुछा।ठीक,1
शिवाजी,1
के&nbsp;वन्य,1
रेगमार,1
पेड़और,1
रौंदने,1
span.BodyTextChar,1
है।&nbsp;यही,1
माँच,1
"कार्ड,",1
३मीटर,1
&nbsp;२&nbsp;,1
पचता,1
बारीक-सी,1
(लेकिन,1
है?गुब्रैले!,1
"‘‘आझाँगे-ले,",1
प्रायोजित,1
है।&nbsp;रोहन,1
"रहना!""",1
चूल्हम,1
"चौकी,",1
झिंकना&nbsp;ताक़,1
रुआँसा,1
&nbsp;सुन्दरी,1
पशोपेश,1
&nbsp;संतुलित,1
आर्इ!”&nbsp;मीरा,1
"जान,",1
नालों-नालियों,1
खाँ,1
थी।“ऊश!,1
है।सर्कस,1
दुबला&nbsp,1
मैं&nbsp;सीढियाँ,1
पिरामिड&nbsp;सा,1
था...कुछ,1
"“पेपरवाला,",1
में.सूअर,1
"है।""जब",1
"दिखते&nbsp;हैं""?",1
सपनाओमप्रकाश,1
“म्मम्म...पपाआ...ठ...ठा!”,1
ढाँचों,1
विभाजित,1
खण्डों,1
पड़ी।&nbsp;देर,1
"गंगा,हजारों",1
लागा।,1
कित्ते,1
दौलत,1
"जान""",1
लगी-जादू,1
दुरस्त,1
उड़े।,1
﻿नहीं,1
राजू।,1
अनारी,1
"बनाई।""""भारत",1
&nbsp;जैसे&nbsp;-,1
का&nbsp;जीवन,1
खोदकर,1
पीछे।&nbsp;,1
पर...,1
लेकिन&nbsp;इतनी,1
थीं।काटो,1
"गर्रू,",1
पहले!&nbsp;*(2016-1932,1
"पसंदीदा,",1
निभायी।,1
चटाक...,1
गिरा|&nbsp;,1
अनमने-से,1
चिढ़&nbsp;गयी।,1
"पूछा.""&nbsp;सफाई",1
प्लैन,1
"गधे,",1
बाहर।मुंडेर,1
में)!,1
“संयोग,1
विशवास,1
खेलिएएक,1
"हॉकी,",1
"""पक्षियों",1
राजहंस,1
पुच्कू&nbsp;का,1
​​राजा,1
उल्टाउल्टा,1
फ़ाइटर,1
"म्याऊँ!""",1
",देखो",1
खुबसूरत,1
क्‍या&nbsp;मैं,1
सत्यकाम&nbsp;,1
गिरीं।स्टेपलर,1
तरफ़&nbsp;,1
चौंक&nbsp;गए।,1
शादियों,1
‘हुआ-हुआ,1
(उमा&nbsp;बाहर&nbsp;से&nbsp;खेलकर&nbsp;घर&nbsp;आती&nbsp;है)&nbsp;,1
मुनमुन,1
हाजिर।,1
लाएँगी?”,1
"हुए&nbsp;अनानास,",1
रौंगटे,1
"गए.&nbsp;&nbsp;""",1
नापें।,1
दिखी।&nbsp;एक,1
दिनोदिन,1
मौजओमप्रकाश,1
"मणिकंठन,""",1
चम्‍मच,1
"मुस्काई,फिर",1
”यहाँ,1
थे-“आओ!,1
मनाएँ।आइए&nbsp;मस्ती,1
*टीटीटी*अलार्म,1
mso-bidi-font-family:Mangal;},1
&nbsp;थी।,1
"गयी।&nbsp;""मुझे",1
लोगे,1
"से,कितनी",1
&nbsp;&nbsp;इसे,1
"करो”,",1
"p.MsoNoSpacing,",1
लातीं।,1
बहनों-का,1
मांगने&nbsp;लगा&nbsp;,1
"मनाए।अचानक&nbsp;अभिनाया,&nbsp;लक्ष्मी",1
और&nbsp;सांप&nbsp;को&nbsp;&nbsp;भी,1
पकड़कर,1
घाटः,1
निचोड़़,1
"देगी।""""थोडा",1
किया।&nbsp;वह,1
",सबसे",1
"""वहाँ!""",1
"जा!""",1
",गाड़ी",1
लागतें,1
आया!सूत्रधार,1
रात?,1
फुर्ररर,1
ढूँढ़ता,1
अमन!”,1
से।बेलन,1
"|""यार",1
हैं-शायद,1
तामझाम,1
रात!,1
नेबर्स,1
                 जानवर,1
"है।”“देखो,",1
मिल&nbsp;गयी,1
"गन्दा,",1
"रहोगे।""",1
घिघिया,1
http://www.youtube.com/watch?v=GXnAcTS8Ais&amp;feature=related,1
सजीला,1
"पर,&nbsp;जैसे&nbsp;भारत",1
34...,1
"पार,",1
बाउल,1
फ्लाई!”,1
“सॉरी,1
कूट,1
है।&nbsp;उसके&nbsp;छह,1
टकराई।,1
"जाओगे।""&nbsp;",1
ख़ालिस,1
आपदाओं,1
&nbsp;डॉली,1
बिताकर,1
ये&nbsp;अपनी,1
सौ!लेकिन,1
संभाली।,1
है।”“ये,1
"आया,”",1
"“मोटू,",1
यूरोपियन,1
&nbsp;हमेशा,1
और&nbsp;पेड़,1
|शाम,1
कूं,1
मंगवा,1
सनी,1
"जाएंगी।""",1
कांड,1
मधुमक्खीयों,1
सेल्फी-क्वीन,1
बड़े-बड़े&nbsp;कुत्तों,1
खज़ाना,1
"हो,पर",1
गुल्ले,1
कहा।“हो,1
",""रवि",1
सुंदर-सलोनी,1
हैं।बड़ी,1
बढ़़ाकर,1
मिलने।,1
"हैं,&nbsp;बल्ब",1
"“परवेज़,",1
"“भागो,”",1
जन्मतिथी,1
लो।”​नर्स,1
दस्तावेज़,1
"""इधर",1
मुट्ठी&nbsp;भर,1
"आयी।""तुम",1
"अवशेष,",1
"बनाओगी?""""ठीक",1
(1098)ये,1
​चूसा,1
लगे।बस,1
आता|,1
जू,1
।हा,1
दें।दिया,1
सवेरा,1
अम्म...,1
"&nbsp;""तैयार",1
"तो,""",1
हैं।जुगनू,1
बड़ा&nbsp;सा&nbsp;साया,1
"पर,तोते",1
"रुकिए,",1
देतीं?,1
बुझाना।,1
"करेंगे""।",1
"अब’,",1
घूमी|,1
हम&nbsp;इन,1
सुनाऊँ?”,1
?﻿,1
हैं-दूल्हे,1
अकारण,1
&nbsp;खेत,1
"चपलम,",1
है।इसीलिये,1
ये&nbsp;सात,1
"पर!७,",1
करोगे।”चेलों,1
बैल-,1
"कराहे।""",1
होंगें!,1
निकालनी,1
सिंध,1
मरहम,1
"""...और,",1
पाउँगा।और,1
जाएंगा,1
जुर्माना,1
डूँडा,1
"मेहर,”",1
"बर्फ,”",1
"पाए&nbsp;भागो,भागो",1
कसैले,1
मलूक,1
है।बाइनरी,1
"मोत्ज़ार्ट,&nbsp;पाश्चात्य",1
छपछप,1
छिपकली’,1
शक्तिकेंद्र,1
"नहीं।&nbsp;हाँ,",1
‘‘इंजन,1
छिपाई,1
व्हूम्प!,1
चौडी,1
पेंच...&nbsp;सब,1
झुटपुटे,1
ऐडो,1
शक्ति।,1
&nbsp;सपना,1
वाकिंग,1
पोली,1
पकड़वाने,1
गया.किसान,1
मुझे?,1
"रहेगा”,",1
उधेड़&nbsp;बुन,1
"जाएगा,""",1
“नटखट,1
दीं।लेकिन,1
दीया,1
संपोले,1
बूढ़ों,1
?इतनी,1
बोली।‘‘घास!’’,1
आईडी,1
"नौ,आठ,",1
आना.सौंपा,1
ह्याकुटाके,1
अ...,1
है)फ़ैज़ान,1
थी।जोसना,1
था. '',1
किया।जीवन,1
एललमली,1
तलछट,1
थी!तभी,1
क्‍या&nbsp;आप,1
रोना&nbsp;बंद,1
"पकड़ो""",1
फुर-फुर-फुर।,1
निबट,1
"हैं।""बुलबुली",1
चिरर्र!,1
"&nbsp;”ओह,",1
विंग्स,1
चाबुक,1
"अंकल-आंटी,",1
"रुको,""",1
कानिर्णय,1
थी।&nbsp;चीलें,1
"""हमारा",1
"ऊऊ,",1
"रे,”",1
(१७५४)जब,1
&nbsp;मे,1
कराहता,1
"चलाये,",1
“पुस्तकालय,1
उठा-पटक,1
देगा।&nbsp;हो,1
अपनी&nbsp;दुनिया,1
बूढ़ा।,1
‘ठाक’,1
‘‘तुमई,1
",&nbsp;कहना",1
जाओ...ओ...ओ...यहाँ,1
&nbsp;स….,1
कड़ियाँ,1
&nbsp;&nbsp;मैं,1
रानी?,1
लेकिन&nbsp;वह,1
“श्श्श्!,1
“मैं.,1
ऊँचाइयों,1
&nbsp;मकान,1
"रुको।""",1
उठीडिंग-डिंग!,1
है&nbsp;मैं,1
की!’,1
"गई&nbsp;थी,",1
लगाएँ&nbsp;कुल्हाड़ी,1
'प्रकाश'बेक्टो,1
आवाज़&nbsp;नहीं,1
उतरे!,1
लगाती।,1
"झाँककर,",1
चक-चकर-चकरा,1
आ...र्र...र्र...,1
वाला।”,1
काग़ज,1
हैं।●,1
होती।”अनुपमा,1
जाएँ&nbsp;तो,1
मुबारक”,1
स्थायी,1
भी।”​,1
कुत्तेमुंबई,1
नई&nbsp;,1
उतरे-,1
क्रांतिकारी,1
रेजिमेंट',1
&nbsp;मै,1
"में,शामिल",1
"?""""वो",1
​सोचती,1
झपाक,1
प्यारलेकिन,1
से।&nbsp;,1
"""बाकी",1
इनकी&nbsp;तस्वीरें,1
श्रुतलेख,1
“बुलबुले,1
बताए-*,1
सहलाया,1
चमगादड़चमगादड़,1
तो&nbsp;श्रींगेरी,1
था&nbsp;&nbsp;।,1
|उसके,1
द्रव,1
लोटना,1
घरतेरे,1
पकड़ेगी.,1
मुझे&nbsp;सीडी,1
बुढ़ावार,1
"लूँ,&nbsp;भूलना",1
....&nbsp;&nbsp;,1
उछालो,1
गदका,1
था.बोली-,1
“ऊई...!,1
.क्यों,1
हो!”रीति,1
‘‘कप,1
"“मैं,",1
कोदेखते,1
पनपी,1
विष्णु?”,1
पिकविक,1
फेनिल,1
की&nbsp;मिट्टी,1
जलाशयों,1
घूमी?,1
गए&nbsp;?”&nbsp;मुनिया,1
ऊँट!”,1
&nbsp;opkshatriya@gmail.com,1
पहुँचीं!,1
मुनियाओमप्रकाश,1
ख्वाब,1
‘‘कल,1
चहरे,1
"जाड़े,",1
करूंँगी।,1
"लिया,&nbsp;“तुम",1
स‍राबोर&nbsp;होने,1
भी&nbsp;खिला,1
करवाईं!”,1
रम्भा,1
बँटाने,1
ख़ूबियाँ,1
"कर।""",1
तकरार।,1
टोकने,1
जाओ&nbsp;।,1
प्यालों,1
?''बोबो,1
“लौटेंगे,1
पेट्रोलियम,1
{page:Section1;}&nbsp;,1
क‍यो,1
अभेद्य,1
देखा।“मुझे,1
..!,1
“आआआक्छूउउउउ!,1
कितनी-कितनी,1
लबादा!,1
"जल्दी,चलो",1
गदला,1
सेलरी,1
"मिस्र,",1
"है।“पापा,”",1
लगाया?”,1
चांद।इसी,1
"हैं!""यह",1
पूरा&nbsp;करने,1
चेंप,1
हि&nbsp;आवाज़,1
रुकनेवाला,1
",उन",1
​वह,1
आप...,1
3&nbsp;,1
”पहले,1
नगाड़े,1
ख़ू़ब,1
"ओडीशा,",1
और&nbsp;पाँच,1
पीछे&nbsp;हैडमास्टर&nbsp;हाथी,1
है!&nbsp;क्या,1
"पायसम,",1
"चतुर,",1
"लाओ.""",1
के&nbsp;आड़े-तिरछे,1
उससे&nbsp;,1
गुनगुनाया।,1
हतप्रभ,1
एcओलोगिcअल,1
ग़ायब?,1
"पूछा.""ताकी",1
मधुमखियोन,1
"पशु-पक्षी,",1
टेन्शन,1
ताव-बस,1
"देखा|""हम",1
डालें।३.,1
यानि&nbsp;मक्खी,1
फ़रमाया।,1
&nbsp;खुशी-खुशी,1
"चाहिएं,",1
तोता!,1
करने&nbsp;के,1
पाया।फिर,1
हैसिंधु,1
“जाओ!,1
लालची?,1
मोहल्ल्ले,1
"‘अब,",1
मीचे,1
नारियलओमप्रकाश,1
जिम्मा,1
चीटियाँ,1
हैं।&nbsp;काली,1
थी।&nbsp;एक,1
"जितने,",1
"पीला,हरा,सुनहरा",1
मेंडुबोए,1
डिगे।,1
"विभाग,",1
लाता&nbsp;छड़ने,1
आफिस,1
"द्वैतवाद,&nbsp;अद्वैतवाद,&nbsp;विशिष्ट",1
सुबह&nbsp;,1
श्रिंगेरी,1
रचनात्मक,1
"हँसना,",1
इक्का-दुक्का&nbsp;किरणों,1
मधुमखियों,1
अनुवांशिकता:,1
धर्मसुधारक,1
दिए।तेल,1
किया।लड़कियों,1
-फुर्र,1
"!""डौगी",1
पहुँचे।&nbsp;इसी,1
है।&nbsp;घोंसला,1
व्याख्या,1
दिया।&nbsp;“हमें,1
हेलो,1
चढ़ाना.पत्थर,1
सम्रुद्री,1
लल्ला,1
साथ&nbsp;बहुत&nbsp;बड़ी&nbsp;और&nbsp;बहुत,1
हैं?यह,1
मस्तूल),1
हैं?या,1
तोड़ेंगे...,1
साँससुनो,1
",राजा",1
तुम्हे?,1
"किलो,",1
व्यथा,1
नायकबड़़ी-बड़़ी,1
गुरहाना!!!!!,1
ख़ातिर,1
"अभिव्यक्ति,",1
हाँ?”,1
नदियाँ-पहाड़-जंगल,1
*डाॅल्फ़िन,1
हो&nbsp;ऊँचे&nbsp;पहाड़,1
"बोला,&nbsp;""और",1
“चुगलखोर,1
"चकाचक!""",1
रोइए,1
&nbsp;(२),1
बदबू​,1
हंस&nbsp;था&nbsp;।,1
"""प्रकाश""""सीमा",1
मैया।”,1
तोहफा,1
रोज़मर्रा,1
बुध,1
"""हां।",1
"किताब।""",1
सुबह&nbsp;उड़ते,1
ढूँढ़ते&nbsp;हैं।,1
हटाता,1
चलाता&nbsp;सलीम,1
"किया?अध्यापिका,",1
विधि:1.,1
"xyz,",1
कूदी।,1
&nbsp;लेता,1
टिंकु!,1
तलाशनी,1
धन्यवाद!”,1
धुमैली,1
कहा।&nbsp;चाचा,1
पिलवाओआकर,1
चिंताजनक,1
से&nbsp;कोई,1
"झोंपड़ा,",1
बजते,1
द्रवों,1
ब‍ी,1
मिला.उसने,1
"बाद,""",1
गोला!,1
से&nbsp;सारा,1
संबल,1
थी-अपने,1
"जैसे,&nbsp;कितने",1
दुर्गन्ध,1
रहो।6,1
&nbsp;&nbsp;फूल,1
“उसने,1
लगाओ।”,1
ख़ुर्दबीन,1
किंगफ़ीशर,1
फटक,1
वर्ड्स,1
डालेगे.,1
को&nbsp;पकड़,1
“हरेक,1
अंदर&nbsp;दौड़़कर,1
धमा,1
"जाये,'",1
झाड़ियो,1
..........&nbsp;,1
तोता।,1
विकेटें,1
"दबोचा,",1
ताप्ती,1
socksisikipha&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;,1
खेलता।शीशम,1
"गोला,",1
मिले!”,1
रही&nbsp;है?,1
है।मुझे...,1
फूटी,1
&nbsp;तेज़,1
बूऊऊऊऊऊऊगं,1
"""तितलियां",1
हैं?बस,1
"जातीं?""",1
सब्ज़,1
"जाउंगी.""",1
लेखिका,1
लेख&nbsp;कानूनी&nbsp;पत्रिकाओं,1
समूचा,1
"खेलेंगे.""सब",1
भागूंगा।”,1
है।यानि,1
अम्मा…,1
ई-टेक्सटाइल,1
किसीको,1
&nbsp;‘‘लेकिन,1
"मस्तूल,",1
"तक।""""सब",1
कायस्थ,1
"समझाया।""जैसे",1
चिल्लाता.,1
गड्ढ़े,1
सिसका।,1
"बंगलादेश,",1
साझी,1
मुस्कुराई.,1
पिसता,1
"मुस्कुराई,",1
चुप-ठप-छन,1
...नौ...,1
२ब१.,1
गया।​उसके,1
पियूँ,1
बाँटता,1
सेही,1
क्रियाचौथाईआधातीन-चौथाई,1
"दोस्त,”",1
जो&nbsp;एक-दूसरे,1
टुकड़ालकड़ी,1
स्नेहिल,1
में&nbsp;सतीश,1
इंजिनीयर,1
फूल...,1
इमोजी,1
"चिल्लाता,",1
अच्छही,1
"चिल्लाई,&nbsp;“मदद!",1
"दौड़,",1
दूरदृष्टि,1
था।&nbsp;मकड़ी,1
लिखो।,1
"गीज़र,",1
पैंट्स,1
"रेल,",1
...हाय,1
कहा।“हाँ,1
बारिक,1
साहब।,1
चढ़ता-चढ़ता,1
उठाए।”,1
खिसके,1
विकेट-कीपिंग,1
वूश!!&nbsp;वह,1
डिब्बिया.,1
लगे. यह,1
"उथालो,",1
मक्खी-मच्छर,1
पहाड़ियों,1
मरुस्थलों,1
(कॉकपिट),1
तथ्य&nbsp;1.,1
"मुस्कराहट,",1
हमारा…,1
"करोगे!""",1
“रंभाती,1
अध्ययन।,1
हूँ!&nbsp;,1
जीव&nbsp;है,1
मिला।उन्हें,1
"निर्मल,",1
गईं।और,1
हाँथ,1
ग्राम्य,1
"कलाकार,",1
बरतने,1
हटाया&nbsp;&nbsp;और,1
.संजली,1
खिसके.अब,1
फैलाईं।,1
"मैडम,”",1
मुसकुराना8),1
सोचा“यह,1
रंग&nbsp;बनाया,1
ताना-बानामाहेश्‍वर,1
को&nbsp;अलग-अलग,1
प्रभात,1
"हट,",1
हैदान,1
"""मिट्ठू",1
"‘हाय,",1
बंदरों&nbsp;की&nbsp;कितनी,1
"आयेगा!""&nbsp;",1
बोलियां,1
बपौती,1
बनाएँगे,1
याँ,1
अध्यापिकाओं,1
-कब-कैसे-,1
"तोताराम?""""बताता",1
यार,1
उन्तीस,1
रस्ता,1
"&nbsp;मगर,",1
है!हालाँकि,1
"करना।"",",1
लाल?,1
है!””और,1
श्रवण,1
चुभोने,1
दौड़़ा।“फटाफट,1
"इस्तरी,",1
भागो!”पार्वती,1
साइबेरियाई,1
कर......,1
"पट्टू,",1
इस&nbsp;कॉलोनी,1
पाँचवे,1
(१४९८)।,1
जाये।वह,1
पढ़़ाने,1
दौड़कर&nbsp;&nbsp;आसमान,1
मूचक!,1
"सोचा,“क्या",1
"स्त्री-पुरुष,",1
मानो.,1
आया-यह,1
दिया!&nbsp;,1
तिरस्कार,1
ज़ापियाँ,1
मलबे,1
घूँटें,1
थिरकते,1
‘टुमकुर’,1
सांझी,1
थी।उस,1
कोबाल्ट।,1
"""चाय",1
“ओए,1
"""हाइपरलूप&nbsp;",1
"सोना?""",1
"कहा,&nbsp;""जाओ",1
मचला।,1
बेसेंट,1
'प्रकाश'  &nbsp;               ,1
"धन्यवाद।""&nbsp;हाथी",1
अपशकुन,1
गिरल,1
दमन,1
"14,",1
मला,1
थी|वह,1
लेंगे।&nbsp;यदि,1
फ़क्र,1
गलती&nbsp;से,1
फ़ातिमा,1
मेहता,1
मुडे,1
राष्ट्रपिता,1
स्वीटी.,1
दिखाये-हरा,1
सलवाडोर,1
"लगाई।""मिट्‌टी,",1
"नामस्टे,श्रीमती",1
चुंचेली,1
चिकित्सा,1
गड़बड़ी?,1
“किस,1
कहा।बारिश,1
मंगवाता,1
मुन्ना!,1
थे। ,1
आए।”“आखिर,1
"ओडिशा,",1
हूँ&nbsp;|&nbsp;,1
गाना।,1
दौड़भाग,1
कहा।नीना,1
"मैदा,",1
अपार,1
परिभ्रमण,1
पश्चात,1
"घुसा,",1
घुसा.,1
‘कानों’,1
"ले।""",1
"मौसम।&nbsp;किताबें,",1
‘रघु,1
निधिकरण,1
शैलियों,1
मुस्कान।&nbsp;दीदी,1
"&nbsp;लेंदी,",1
बहुत&nbsp,1
थीं&nbsp;&nbsp;और,1
"बोला...&nbsp;""मौसी",1
तुम्हें&nbsp;सब,1
सांझे,1
वो&nbsp;बाग,1
पैकट,1
बेसन।,1
वो...वो...वो,1
celebrated,1
"कहा।""वैसे",1
"सारे,",1
उड़ी.,1
मकड़े,1
सुलझाती,1
आखें&nbsp;दौड़ाकर,1
वेब!,1
अनुभूतियों,1
"वृषपर्वा,",1
!ये,1
थे।’,1
थे-देर,1
लाख),1
छूटती!,1
आन्दोलन,1
",छुटकी",1
(इंस्ट्रूमेंट),1
चलाई.आक्टोपस,1
हूँ।एक,1
&nbsp;सीधे,1
पूछा।&nbsp;“नुकीला!”,1
लड़के!,1
"था।&nbsp;&nbsp;""मैं",1
नॉट,1
206,1
होती?”,1
है।(गाती,1
"है,कुत्तों",1
हों),1
&nbsp;नाचने,1
डेस्क,1
अल्मिराह,1
"जलमुर्गियों,",1
"आँख-मिचोली,",1
कोबाल्ट.,1
है-गुब्बारे,1
सलाहकार,1
पत्ते!”,1
",&nbsp;यह",1
सभी&nbsp;काम,1
